year,region,country,country_label,poe,state,total_arrivals,male_arrivals,female_arrivals
2023,Asia,LKA,Sri Lanka,LTA Kuala Lumpur Terminal 2,Selangor,15496,9967,5529
2023,Asia,BGD,Bangladesh,Gelang Patah,Johor,15276,12050,3226
2023,Asia,OMN,Oman,LTA Kuala Lumpur Terminal 1,Selangor,14684,8284,6400
2023,Asia,JPN,Japan,LTA Bayan Lepas,Pulau_Pinang,14221,9895,4326
2023,Asia,IDN,Indonesia,Terminal Feri Minyak Beku,Johor,14072,12028,2044
2023,Asia,IDN,Indonesia,Woodlands Train Checkpoint,Singapore,12864,4448,8416
2023,Asia,IND,India,LTA Bayan Lepas,Pulau_Pinang,12813,9217,3596
2023,Asia,YEM,Yemen,LTA Kuala Lumpur Terminal 1,Selangor,12661,8559,4102
2023,Asia,VNM,Vietnam,Stulang Laut,Johor,12001,5668,6333
2023,Asia,BRN,Brunei Darussalam,Dermaga Labuan,Labuan,11887,8040,3847
2023,Asia,IDN,Indonesia,LTA Kuching,Sarawak,11353,5391,5962
2023,Asia,IND,India,LTA Langkawi,Kedah,11108,5579,5529
2023,Asia,MDV,Maldives,LTA Kuala Lumpur Terminal 1,Selangor,10826,5679,5147
2023,Asia,IRQ,Iraq,LTA Kuala Lumpur Terminal 1,Selangor,10635,7085,3550
2023,Asia,IND,India,Pelabuhan Klang Barat - SCT,Selangor,10572,5605,4967
2023,Asia,TWN,Taiwan,LTA Kota Kinabalu,Sabah,10385,5022,5363
2023,Asia,TUR,Turkey,LTA Kuala Lumpur Terminal 1,Selangor,10336,7170,3166
2023,Asia,PHL,Philippines,Sungai Tujuh,Sarawak,10282,3959,6323
2023,Asia,KWT,Kuwait,LTA Kuala Lumpur Terminal 1,Selangor,10219,5325,4894
2023,Asia,IDN,Indonesia,LTA Subang Terminal 3,Selangor,9854,4912,4942
2023,Asia,UZB,Uzbekistan,LTA Kuala Lumpur Terminal 1,Selangor,9807,5822,3985
2023,Asia,THA,Thailand,LTA Sultan Ismail Senai,Johor,9299,3142,6157
2023,Asia,LAO,Lao People's Democratic Republic,Bukit Kayu Hitam,Kedah,9014,789,8225
2023,Asia,LKA,Sri Lanka,Bangunan Sultan Iskandar,Johor,8403,5636,2767
2023,Asia,JOR,Jordan,LTA Kuala Lumpur Terminal 1,Selangor,8136,4832,3304
2023,Asia,PHL,Philippines,LTA Kota Kinabalu,Sabah,8129,3004,5125
2023,Asia,PHL,Philippines,Tedungan,Sarawak,8083,3541,4542
2023,Asia,CHN,China,Woodlands Train Checkpoint,Singapore,8070,3067,5003
2023,Asia,PAK,Pakistan,LTA Kuala Lumpur Terminal 2,Selangor,7836,6516,1320
2023,Asia,SGP,Singapore,Pejabat Imigresen Desaru Coast,Johor,7728,3560,4168
2023,Asia,CHN,China,LTA Langkawi,Kedah,7554,3131,4423
2023,Asia,IND,India,Sungai Tujuh,Sarawak,7482,5659,1823
2023,Asia,IND,India,Pelabuhan Klang Barat - KMT,Selangor,7266,3874,3392
2023,Asia,SGP,Singapore,LT Miri,Sarawak,7116,4099,3017
2023,Asia,SGP,Singapore,Pengkalan Hulu (Bukit Berapit),Perak,7020,3561,3459
2023,Asia,PHL,Philippines,LTA Bayan Lepas,Pulau_Pinang,6767,2657,4110
2023,Asia,BRN,Brunei Darussalam,LTA Kota Kinabalu,Sabah,6653,2824,3829
2023,Asia,SYR,Syrian Arab Republic,LTA Kuala Lumpur Terminal 1,Selangor,6433,3991,2442
2023,Asia,ARE,United Arab Emirates,LTA Kuala Lumpur Terminal 1,Selangor,6382,3613,2769
2023,Asia,IDN,Indonesia,LT Batu Berendam,Melaka,6380,2848,3532
2023,Asia,KHM,Cambodia,Padang Besar,Perlis,6275,3298,2977
2023,Asia,SAU,Saudi Arabia,LTA Kuala Lumpur Terminal 2,Selangor,6156,3780,2376
2023,Asia,KOR,Korea,LTA Bayan Lepas,Pulau_Pinang,5911,3338,2573
2023,Asia,IDN,Indonesia,Pos Imigresen Mengkalap,Sarawak,5852,2648,3204
2023,Asia,BRN,Brunei Darussalam,LT Miri,Sarawak,5795,2903,2892
2023,Asia,IDN,Indonesia,Tedungan,Sarawak,5685,2463,3222
2023,Asia,IDN,Indonesia,Padang Besar,Perlis,5600,2218,3382
2023,Asia,BGD,Bangladesh,LTA Bayan Lepas,Pulau_Pinang,5594,5347,247
2023,Asia,PHL,Philippines,Woodlands Train Checkpoint,Singapore,5536,1516,4020
2023,Asia,IDN,Indonesia,Tanjung Pengelih,Johor,5443,2839,2604
2023,Asia,NPL,Nepal,Gelang Patah,Johor,5165,3416,1749
2023,Asia,KOR,Korea,Woodlands Train Checkpoint,Singapore,5090,2196,2894
2023,Asia,PAK,Pakistan,Gelang Patah,Johor,5030,3450,1580
2023,Asia,SGP,Singapore,LTA Kuantan,Pahang,4912,2439,2473
2023,Asia,KAZ,Kazakhstan,LTA Kuala Lumpur Terminal 1,Selangor,4847,2103,2744
2023,Asia,KHM,Cambodia,Pengkalan Kubur,Kelantan,4803,3225,1578
2023,Asia,SGP,Singapore,Sungai Tujuh,Sarawak,4678,2777,1901
2023,Asia,LKA,Sri Lanka,Gelang Patah,Johor,4552,2811,1741
2023,Asia,PAK,Pakistan,Bangunan Sultan Iskandar,Johor,4532,3409,1123
2023,Asia,BRN,Brunei Darussalam,LTA Kuching,Sarawak,4289,1952,2337
2023,Asia,IDN,Indonesia,Pelabuhan Klang Barat - SCT,Selangor,4250,1690,2560
2023,Asia,TUR,Turkey,LTA Kuala Lumpur Terminal 2,Selangor,4172,2823,1349
2023,Asia,SGP,Singapore,Tanjung Pengelih,Johor,3893,2041,1852
2023,Asia,PHL,Philippines,Bukit Kayu Hitam,Kedah,3831,1261,2570
2023,Asia,CHN,China,LTA Kuching,Sarawak,3786,1946,1840
2023,Asia,SGP,Singapore,LT Sibu,Sarawak,3662,1807,1855
2023,Asia,CHN,China,Bukit Kayu Hitam,Kedah,3500,1703,1797
2023,Asia,KHM,Cambodia,Bangunan Sultan Iskandar,Johor,3362,1316,2046
2023,Asia,CHN,China,LT Tawau,Sabah,3189,1430,1759
2023,Asia,MMR,Myanmar,LTA Bayan Lepas,Pulau_Pinang,3169,1603,1566
2023,Asia,PSE,Palestinian Territory,LTA Kuala Lumpur Terminal 1,Selangor,3160,2089,1071
2023,Asia,NPL,Nepal,Bangunan Sultan Iskandar,Johor,3103,2555,548
2023,Asia,KAZ,Kazakhstan,LTA Kuala Lumpur Terminal 2,Selangor,3086,1218,1868
2023,Asia,RUS,Russian Federation,Bukit Kayu Hitam,Kedah,3083,1733,1350
2023,Asia,UZB,Uzbekistan,LTA Kuala Lumpur Terminal 2,Selangor,3046,1879,1167
2023,Asia,VNM,Vietnam,Bukit Kayu Hitam,Kedah,2978,426,2552
2023,Asia,SGP,Singapore,LTA Sultan Ismail Senai,Johor,2972,2026,946
2023,Asia,PHL,Philippines,Pos Imigresen Mengkalap,Sarawak,2912,971,1941
2023,Asia,IDN,Indonesia,Pandaruan,Sarawak,2867,984,1883
2023,Asia,PHL,Philippines,Dermaga Sandakan,Sabah,2855,2031,824
2023,Asia,BRN,Brunei Darussalam,Bangunan Sultan Iskandar,Johor,2846,1468,1378
2023,Asia,JPN,Japan,LTA Kota Kinabalu,Sabah,2842,1475,1367
2023,Asia,CHN,China,Sungai Tujuh,Sarawak,2708,1178,1530
2023,Asia,IDN,Indonesia,Pelabuhan Klang Barat - KMT,Selangor,2702,1055,1647
2023,Asia,SGP,Singapore,Pelabuhan Klang Utara,Selangor,2664,1111,1553
2023,Asia,IRN,Iran,LTA Kuala Lumpur Terminal 2,Selangor,2627,1527,1100
2023,Asia,IND,India,Woodlands Train Checkpoint,Singapore,2531,1538,993
2023,Asia,RUS,Russian Federation,Wang Kelian,Perlis,2509,1459,1050
2023,Asia,CHN,China,Pelabuhan Klang Barat - KMT,Selangor,2371,876,1495
2023,Asia,VNM,Vietnam,Padang Besar,Perlis,2354,237,2117
2023,Asia,LAO,Lao People's Democratic Republic,Padang Besar,Perlis,2334,417,1917
2023,Asia,IND,India,Pengkalan Hulu (Bukit Berapit),Perak,2314,1997,317
2023,Asia,LBN,Lebanon,LTA Kuala Lumpur Terminal 1,Selangor,2313,1449,864
2023,Asia,IND,India,Tedungan,Sarawak,2298,2131,167
2023,Asia,RUS,Russian Federation,Gelang Patah,Johor,2293,1169,1124
2023,Asia,MNG,Mongolia,LTA Kuala Lumpur Terminal 1,Selangor,2281,903,1378
2023,Asia,SGP,Singapore,Padang Besar,Perlis,2273,1242,1031
2023,Asia,RUS,Russian Federation,LTA Bayan Lepas,Pulau_Pinang,2260,1187,1073
2023,Asia,LAO,Lao People's Democratic Republic,LTA Kuala Lumpur Terminal 2,Selangor,2176,765,1411
2023,Asia,QAT,Qatar,LTA Kuala Lumpur Terminal 1,Selangor,2146,1252,894
2023,Asia,YEM,Yemen,LTA Kuala Lumpur Terminal 2,Selangor,2070,1590,480
2023,Asia,BHR,Bahrain,LTA Kuala Lumpur Terminal 1,Selangor,2015,1076,939
2023,Asia,NPL,Nepal,LTA Kuala Lumpur Terminal 2,Selangor,2014,1622,392
2023,Asia,SGP,Singapore,Stulang Laut,Johor,1993,1536,457
2023,Asia,KHM,Cambodia,Rantau Panjang,Kelantan,1975,1035,940
2023,Asia,IND,India,LTA Kota Kinabalu,Sabah,1960,1366,594
2023,Asia,NPL,Nepal,Sungai Tujuh,Sarawak,1950,1328,622
2023,Asia,CHN,China,LTA Subang Terminal 3,Selangor,1885,1054,831
2023,Asia,IRN,Iran,Gelang Patah,Johor,1874,958,916
2023,Asia,IDN,Indonesia,LTA Kota Kinabalu,Sabah,1860,858,1002
2023,Asia,THA,Thailand,Sungai Tujuh,Sarawak,1784,478,1306
2023,Asia,LAO,Lao People's Democratic Republic,Wang Kelian,Perlis,1733,757,976
2023,Asia,OMN,Oman,LTA Kuala Lumpur Terminal 2,Selangor,1705,1006,699
2023,Asia,RUS,Russian Federation,Bangunan Sultan Iskandar,Johor,1705,721,984
2023,Asia,TUR,Turkey,Bangunan Sultan Iskandar,Johor,1686,1270,416
2023,Asia,LAO,Lao People's Democratic Republic,Rantau Panjang,Kelantan,1680,134,1546
2023,Asia,KGZ,Kyrgyz Republic,LTA Kuala Lumpur Terminal 1,Selangor,1640,848,792
2023,Asia,JPN,Japan,LTA Langkawi,Kedah,1592,758,834
2023,Asia,IDN,Indonesia,Pengkalan Hulu (Bukit Berapit),Perak,1562,662,900
2023,Asia,TWN,Taiwan,Woodlands Train Checkpoint,Singapore,1560,579,981
2023,Asia,KHM,Cambodia,Wang Kelian,Perlis,1545,1490,55
2023,Asia,MNG,Mongolia,LTA Kuala Lumpur Terminal 2,Selangor,1515,655,860
2023,Asia,PHL,Philippines,Pelabuhan Tanjung Pelepas,Johor,1493,1440,53
2023,Asia,CHN,China,Pelabuhan Klang Barat - SCT,Selangor,1489,501,988
2023,Asia,IND,India,LTA Subang Terminal 3,Selangor,1479,1122,357
2023,Asia,TLS,Timor-Leste,LTA Kuala Lumpur Terminal 1,Selangor,1474,821,653
2023,Asia,IDN,Indonesia,Rantau Panjang,Kelantan,1456,847,609
2023,Asia,KHM,Cambodia,Bukit Kayu Hitam,Kedah,1452,870,582
2023,Asia,JPN,Japan,LTA Subang Terminal 3,Selangor,1451,1094,357
2023,Asia,PHL,Philippines,Padang Besar,Perlis,1446,434,1012
2023,Asia,KOR,Korea,LTA Sultan Ismail Senai,Johor,1443,833,610
2023,Asia,CHN,China,LTA Ipoh,Perak,1440,614,826
2023,Asia,JPN,Japan,Woodlands Train Checkpoint,Singapore,1434,711,723
2023,Asia,VNM,Vietnam,Sungai Tujuh,Sarawak,1400,196,1204
2023,Asia,PHL,Philippines,Pandaruan,Sarawak,1348,335,1013
2023,Asia,MMR,Myanmar,Woodlands Train Checkpoint,Singapore,1347,346,1001
2023,Asia,TUR,Turkey,Gelang Patah,Johor,1340,863,477
2023,Asia,RUS,Russian Federation,Padang Besar,Perlis,1327,749,578
2023,Asia,VNM,Vietnam,Pengkalan Hulu (Bukit Berapit),Perak,1306,96,1210
2023,Asia,BRN,Brunei Darussalam,Gelang Patah,Johor,1290,691,599
2023,Asia,SAU,Saudi Arabia,Bangunan Sultan Iskandar,Johor,1290,746,544
2023,Asia,KWT,Kuwait,LTA Kuala Lumpur Terminal 2,Selangor,1244,694,550
2023,Asia,IND,India,Bukit Kayu Hitam,Kedah,1207,1039,168
2023,Asia,LAO,Lao People's Democratic Republic,Gelang Patah,Johor,1200,419,781
2023,Asia,TWN,Taiwan,LTA Kuching,Sarawak,1188,604,584
2023,Asia,THA,Thailand,Tedungan,Sarawak,1183,569,614
2023,Asia,MDV,Maldives,Gelang Patah,Johor,1180,613,567
2023,Asia,IRQ,Iraq,LTA Kuala Lumpur Terminal 2,Selangor,1158,754,404
2023,Asia,PHL,Philippines,Pelabuhan Klang Barat - KMT,Selangor,1156,436,720
2023,Asia,THA,Thailand,Woodlands Train Checkpoint,Singapore,1156,301,855
2023,Asia,BRN,Brunei Darussalam,Roro Labuan,Labuan,1144,656,488
2023,Asia,IDN,Indonesia,LTA Langkawi,Kedah,1140,429,711
2023,Asia,IND,India,LTA Ipoh,Perak,1135,663,472
2023,Asia,SAU,Saudi Arabia,Gelang Patah,Johor,1117,586,531
2023,Asia,JOR,Jordan,LTA Kuala Lumpur Terminal 2,Selangor,1106,760,346
2023,Asia,PHL,Philippines,LTA Langkawi,Kedah,1102,269,833
2023,Asia,PAK,Pakistan,LTA Bayan Lepas,Pulau_Pinang,1089,985,104
2023,Asia,PHL,Philippines,Dermaga Tawau,Sabah,1077,553,524
2023,Asia,IND,India,Pos Imigresen Mengkalap,Sarawak,1071,802,269
2023,Asia,JPN,Japan,LTA Sultan Ismail Senai,Johor,1065,815,250
2023,Asia,CHN,China,Padang Besar,Perlis,1052,498,554
2023,Asia,LAO,Lao People's Democratic Republic,Pengkalan Kubur,Kelantan,1044,973,71
2023,Asia,CHN,China,Pengkalan Hulu (Bukit Berapit),Perak,1041,463,578
2023,Asia,LAO,Lao People's Democratic Republic,LTA Kuala Lumpur Terminal 1,Selangor,1012,453,559
2023,Asia,AZE,Azerbaijan,LTA Kuala Lumpur Terminal 1,Selangor,1011,563,448
2023,Asia,JPN,Japan,LTA Kuching,Sarawak,1008,654,354
2023,Asia,IND,India,Pelabuhan Tanjung Pelepas,Johor,1004,994,10
2023,Asia,PHL,Philippines,Dermaga Labuan,Labuan,1004,320,684
2023,Asia,SGP,Singapore,Terminal Feri Puteri Harbour,Johor,998,736,262
2023,Asia,MNG,Mongolia,Gelang Patah,Johor,997,410,587
2023,Asia,KOR,Korea,Bukit Kayu Hitam,Kedah,958,623,335
2023,Asia,SGP,Singapore,Pos Imigresen Mengkalap,Sarawak,943,548,395
2023,Asia,RUS,Russian Federation,LTA Langkawi,Kedah,919,426,493
2023,Asia,TKM,Turkmenistan,LTA Kuala Lumpur Terminal 1,Selangor,913,555,358
2023,Asia,PHL,Philippines,LTA Kuching,Sarawak,904,353,551
2023,Asia,KOR,Korea,LTA Kuching,Sarawak,903,581,322
2023,Asia,IDN,Indonesia,LTA Ipoh,Perak,889,244,645
2023,Asia,IDN,Indonesia,LT Miri,Sarawak,885,453,432
2023,Asia,TWN,Taiwan,Sungai Tujuh,Sarawak,884,432,452
2023,Asia,VNM,Vietnam,Woodlands Train Checkpoint,Singapore,871,179,692
2023,Asia,TJK,Tajikistan,LTA Kuala Lumpur Terminal 1,Selangor,863,594,269
2023,Asia,TWN,Taiwan,Bukit Kayu Hitam,Kedah,852,474,378
2023,Asia,BGD,Bangladesh,LTA Langkawi,Kedah,842,472,370
2023,Asia,KOR,Korea,LTA Langkawi,Kedah,839,388,451
2023,Asia,SYR,Syrian Arab Republic,LTA Kuala Lumpur Terminal 2,Selangor,836,632,204
2023,Asia,MNG,Mongolia,Bangunan Sultan Iskandar,Johor,829,322,507
2023,Asia,IND,India,Pelabuhan Klang Utara,Selangor,818,445,373
2023,Asia,CHN,China,Stulang Laut,Johor,810,511,299
2023,Asia,PAK,Pakistan,Sungai Tujuh,Sarawak,804,623,181
2023,Asia,IND,India,Pejabat Imigresen Desaru Coast,Johor,803,442,361
2023,Asia,JPN,Japan,Padang Besar,Perlis,790,626,164
2023,Asia,RUS,Russian Federation,Jeti Kuah Langkawi,Kedah,778,397,381
2023,Asia,BRN,Brunei Darussalam,Tebedu,Sarawak,764,535,229
2023,Asia,SGP,Singapore,Tedungan,Sarawak,762,539,223
2023,Asia,PAK,Pakistan,LTA Langkawi,Kedah,761,421,340
2023,Asia,TWN,Taiwan,LTA Langkawi,Kedah,745,320,425
2023,Asia,JPN,Japan,Telaga Harbour Park,Kedah,732,328,404
2023,Asia,PHL,Philippines,LTA Subang Terminal 3,Selangor,720,251,469
2023,Asia,KGZ,Kyrgyz Republic,LTA Kuala Lumpur Terminal 2,Selangor,699,329,370
2023,Asia,IND,India,LTA Kuching,Sarawak,687,526,161
2023,Asia,IND,India,Dermaga Labuan,Labuan,679,544,135
2023,Asia,MDV,Maldives,Bangunan Sultan Iskandar,Johor,675,332,343
2023,Asia,SGP,Singapore,Rantau Panjang,Kelantan,667,449,218
2023,Asia,THA,Thailand,Pelabuhan Klang Barat - SCT,Selangor,665,209,456
2023,Asia,KOR,Korea,Sungai Tujuh,Sarawak,643,310,333
2023,Asia,IND,India,Stulang Laut,Johor,635,482,153
2023,Asia,TLS,Timor-Leste,LTA Kuala Lumpur Terminal 2,Selangor,631,397,234
2023,Asia,CHN,China,Tedungan,Sarawak,630,349,281
2023,Asia,IDN,Indonesia,Wang Kelian,Perlis,629,313,316
2023,Asia,KOR,Korea,Telaga Harbour Park,Kedah,626,282,344
2023,Asia,JPN,Japan,Bukit Kayu Hitam,Kedah,622,417,205
2023,Asia,KOR,Korea,Padang Besar,Perlis,622,447,175
2023,Asia,CHN,China,Pos Imigresen Mengkalap,Sarawak,618,317,301
2023,Asia,PHL,Philippines,LTA Ipoh,Perak,604,185,419
2023,Asia,THA,Thailand,LTA Kota Kinabalu,Sabah,602,198,404
2023,Asia,CYP,Cyprus,LTA Kuala Lumpur Terminal 1,Selangor,600,393,207
2023,Asia,BRN,Brunei Darussalam,Woodlands Train Checkpoint,Singapore,598,283,315
2023,Asia,TWN,Taiwan,Pelabuhan Klang Barat - SCT,Selangor,598,247,351
2023,Asia,JPN,Japan,LTA Ipoh,Perak,591,388,203
2023,Asia,PSE,Palestinian Territory,LTA Kuala Lumpur Terminal 2,Selangor,579,447,132
2023,Asia,IDN,Indonesia,Pelabuhan Klang Utara,Selangor,573,237,336
2023,Asia,RUS,Russian Federation,Rantau Panjang,Kelantan,573,328,245
2023,Asia,LAO,Lao People's Democratic Republic,Bangunan Sultan Iskandar,Johor,560,99,461
2023,Asia,RUS,Russian Federation,Telaga Harbour Park,Kedah,560,255,305
2023,Asia,SAU,Saudi Arabia,LTA Bayan Lepas,Pulau_Pinang,547,288,259
2023,Asia,KOR,Korea,Pelabuhan Klang Barat - KMT,Selangor,541,238,303
2023,Asia,UZB,Uzbekistan,Gelang Patah,Johor,530,412,118
2023,Asia,IDN,Indonesia,Dermaga Labuan,Labuan,528,303,225
2023,Asia,CHN,China,Dermaga Labuan,Labuan,522,460,62
2023,Asia,AFG,Afghanistan,LTA Kuala Lumpur Terminal 1,Selangor,521,387,134
2023,Asia,IRN,Iran,Bangunan Sultan Iskandar,Johor,519,348,171
2023,Asia,CHN,China,LT Miri,Sarawak,506,236,270
2023,Asia,SGP,Singapore,Jeti Tioman,Pahang,504,343,161
2023,Asia,VNM,Vietnam,Pelabuhan Klang Barat - SCT,Selangor,494,203,291
2023,Asia,PHL,Philippines,Pelabuhan Klang Barat - SCT,Selangor,481,118,363
2023,Asia,VNM,Vietnam,Pelabuhan Klang Barat - KMT,Selangor,481,228,253
2023,Asia,ARM,Armenia,LTA Kuala Lumpur Terminal 1,Selangor,476,206,270
2023,Asia,NPL,Nepal,Dermaga Labuan,Labuan,476,447,29
2023,Asia,HKG,Hong Kong,LTA Ipoh,Perak,461,203,258
2023,Asia,TWN,Taiwan,Biawak,Sarawak,453,93,360
2023,Asia,UZB,Uzbekistan,Bangunan Sultan Iskandar,Johor,448,371,77
2023,Asia,LKA,Sri Lanka,LTA Langkawi,Kedah,446,224,222
2023,Asia,KHM,Cambodia,LTA Bayan Lepas,Pulau_Pinang,445,207,238
2023,Asia,MMR,Myanmar,LTA Langkawi,Kedah,445,136,309
2023,Asia,IND,India,LT Miri,Sarawak,444,347,97
2023,Asia,KWT,Kuwait,Gelang Patah,Johor,441,222,219
2023,Asia,LBN,Lebanon,LTA Kuala Lumpur Terminal 2,Selangor,441,301,140
2023,Asia,TWN,Taiwan,LTA Ipoh,Perak,439,207,232
2023,Asia,PAK,Pakistan,Bukit Kayu Hitam,Kedah,436,417,19
2023,Asia,ARM,Armenia,LTA Kuala Lumpur Terminal 2,Selangor,434,175,259
2023,Asia,CHN,China,Jeti Kuah Langkawi,Kedah,420,185,235
2023,Asia,KOR,Korea,Tedungan,Sarawak,420,240,180
2023,Asia,IND,India,LTA Sultan Ismail Senai,Johor,416,320,96
2023,Asia,THA,Thailand,Telaga Harbour Park,Kedah,416,229,187
2023,Asia,GEO,Georgia,LTA Kuala Lumpur Terminal 1,Selangor,413,272,141
2023,Asia,ARE,United Arab Emirates,LTA Kuala Lumpur Terminal 2,Selangor,411,246,165
2023,Asia,LKA,Sri Lanka,LTA Bayan Lepas,Pulau_Pinang,402,260,142
2023,Asia,JPN,Japan,Sungai Tujuh,Sarawak,396,233,163
2023,Asia,JPN,Japan,Pejabat Imigresen Desaru Coast,Johor,395,228,167
2023,Asia,SGP,Singapore,Telaga Harbour Park,Kedah,393,171,222
2023,Asia,PHL,Philippines,LT Miri,Sarawak,385,153,232
2023,Asia,CHN,China,Biawak,Sarawak,383,126,257
2023,Asia,RUS,Russian Federation,LTA Subang Terminal 3,Selangor,383,204,179
2023,Asia,SGP,Singapore,Wang Kelian,Perlis,383,242,141
2023,Asia,SGP,Singapore,Jeti Kukup,Johor,380,367,13
2023,Asia,TUR,Turkey,LTA Bayan Lepas,Pulau_Pinang,380,277,103
2023,Asia,IND,India,Padang Besar,Perlis,379,303,76
2023,Asia,TWN,Taiwan,LTA Sultan Ismail Senai,Johor,369,236,133
2023,Asia,IDN,Indonesia,LT Tawau,Sabah,368,135,233
2023,Asia,RUS,Russian Federation,LTA Kota Kinabalu,Sabah,368,164,204
2023,Asia,CHN,China,Pejabat Imigresen Desaru Coast,Johor,363,141,222
2023,Asia,SAU,Saudi Arabia,LTA Langkawi,Kedah,360,164,196
2023,Asia,MMR,Myanmar,Sungai Tujuh,Sarawak,352,162,190
2023,Asia,BTN,Bhutan,LTA Kuala Lumpur Terminal 1,Selangor,349,233,116
2023,Asia,KOR,Korea,LTA Subang Terminal 3,Selangor,348,204,144
2023,Asia,PHL,Philippines,Pejabat Imigresen Desaru Coast,Johor,347,99,248
2023,Asia,OMN,Oman,Bangunan Sultan Iskandar,Johor,345,168,177
2023,Asia,PHL,Philippines,Stulang Laut,Johor,342,149,193
2023,Asia,VNM,Vietnam,LTA Kuching,Sarawak,342,100,242
2023,Asia,THA,Thailand,Pelabuhan Klang Barat - KMT,Selangor,338,113,225
2023,Asia,AZE,Azerbaijan,LTA Kuala Lumpur Terminal 2,Selangor,337,181,156
2023,Asia,TUR,Turkey,Pelabuhan Klang Barat - KMT,Selangor,337,133,204
2023,Asia,CHN,China,LT Bintulu,Sarawak,332,262,70
2023,Asia,MMR,Myanmar,Bukit Kayu Hitam,Kedah,332,33,299
2023,Asia,SGP,Singapore,Pandaruan,Sarawak,327,211,116
2023,Asia,BHR,Bahrain,LTA Kuala Lumpur Terminal 2,Selangor,320,206,114
2023,Asia,IDN,Indonesia,LT Bintulu,Sarawak,319,278,41
2023,Asia,KAZ,Kazakhstan,Gelang Patah,Johor,313,160,153
2023,Asia,KOR,Korea,Stulang Laut,Johor,308,175,133
2023,Asia,THA,Thailand,Pos Imigresen Mengkalap,Sarawak,308,104,204
2023,Asia,CHN,China,LTA Kuantan,Pahang,306,168,138
2023,Asia,PHL,Philippines,Rantau Panjang,Kelantan,299,166,133
2023,Asia,JPN,Japan,Tedungan,Sarawak,295,181,114
2023,Asia,LAO,Lao People's Democratic Republic,Pengkalan Hulu (Bukit Berapit),Perak,295,37,258
2023,Asia,MMR,Myanmar,LTA Sultan Ismail Senai,Johor,295,174,121
2023,Asia,OMN,Oman,Gelang Patah,Johor,294,136,158
2023,Asia,SGP,Singapore,Jeti Kuah Langkawi,Kedah,292,158,134
2023,Asia,TJK,Tajikistan,LTA Kuala Lumpur Terminal 2,Selangor,291,212,79
2023,Asia,RUS,Russian Federation,Sungai Tujuh,Sarawak,289,151,138
2023,Asia,PHL,Philippines,LTA Sultan Ismail Senai,Johor,288,99,189
2023,Asia,BGD,Bangladesh,Sungai Tujuh,Sarawak,285,228,57
2023,Asia,TKM,Turkmenistan,LTA Kuala Lumpur Terminal 2,Selangor,280,164,116
2023,Asia,MMR,Myanmar,Pelabuhan Klang Barat - SCT,Selangor,279,83,196
2023,Asia,KAZ,Kazakhstan,Bangunan Sultan Iskandar,Johor,277,106,171
2023,Asia,KOR,Korea,Jeti Kuah Langkawi,Kedah,276,128,148
2023,Asia,PAK,Pakistan,Pos Imigresen Mengkalap,Sarawak,274,224,50
2023,Asia,RUS,Russian Federation,LTA Sultan Ismail Senai,Johor,269,151,118
2023,Asia,BRN,Brunei Darussalam,Bukit Kayu Hitam,Kedah,268,135,133
2023,Asia,MMR,Myanmar,LTA Ipoh,Perak,268,67,201
2023,Asia,TWN,Taiwan,Pelabuhan Klang Barat - KMT,Selangor,266,116,150
2023,Asia,IRQ,Iraq,Gelang Patah,Johor,263,161,102
2023,Asia,THA,Thailand,LTA Subang Terminal 3,Selangor,263,126,137
2023,Asia,TWN,Taiwan,LTA Subang Terminal 3,Selangor,261,145,116
2023,Asia,VNM,Vietnam,LTA Langkawi,Kedah,261,84,177
2023,Asia,THA,Thailand,LTA Kuching,Sarawak,260,107,153
2023,Asia,TWN,Taiwan,Tebedu,Sarawak,260,49,211
2023,Asia,TWN,Taiwan,Tedungan,Sarawak,258,183,75
2023,Asia,YEM,Yemen,Bangunan Sultan Iskandar,Johor,250,169,81
2023,Asia,HKG,Hong Kong,LTA Kota Kinabalu,Sabah,249,127,122
2023,Asia,KOR,Korea,Pos Imigresen Mengkalap,Sarawak,249,131,118
2023,Asia,SGP,Singapore,Tebedu,Sarawak,246,127,119
2023,Asia,BRN,Brunei Darussalam,Padang Besar,Perlis,245,124,121
2023,Asia,VNM,Vietnam,LTA Ipoh,Perak,239,36,203
2023,Asia,NPL,Nepal,Pos Imigresen Mengkalap,Sarawak,238,210,28
2023,Asia,VNM,Vietnam,LTA Subang Terminal 3,Selangor,235,67,168
2023,Asia,IDN,Indonesia,Jeti Kuah Langkawi,Kedah,234,158,76
2023,Asia,NPL,Nepal,LTA Bayan Lepas,Pulau_Pinang,233,193,40
2023,Asia,IND,India,Pandaruan,Sarawak,232,185,47
2023,Asia,SGP,Singapore,LT Tawau,Sabah,231,126,105
2023,Asia,PAK,Pakistan,Padang Besar,Perlis,229,217,12
2023,Asia,KWT,Kuwait,Bangunan Sultan Iskandar,Johor,228,130,98
2023,Asia,PAK,Pakistan,Pengkalan Hulu (Bukit Berapit),Perak,223,218,5
2023,Asia,KHM,Cambodia,ICQ Durian Burung,Kedah,222,222,0
2023,Asia,BRN,Brunei Darussalam,Merapok,Sabah,221,113,108
2023,Asia,KOR,Korea,Pelabuhan Klang Barat - SCT,Selangor,221,96,125
2023,Asia,TUR,Turkey,Bukit Kayu Hitam,Kedah,221,167,54
